자치구,위도,경도,,,
강남구,37.5037,127.0316,,,
강남구,37.4801,127.0456,,,
강남구,37.4752,127.0585,,,
강남구,37.4998,127.0294,,,
강남구,37.4895,127.0383,,,
강남구,37.4998,127.0294,,,
강남구,37.4998,127.0294,,,
강남구,37.5194,127.0387,,,
강남구,37.4895,127.0383,,,
강남구,37.4998,127.0294,,,
강남구,37.4998,127.0294,,,
강남구,37.4895,127.0383,,,
강남구,37.5032,127.0349,,,
강남구,37.5032,127.0349,,,
강남구,37.5194,127.0387,,,
강남구,37.4895,127.0383,,,
강남구,37.5032,127.0349,,,
강남구,37.4752,127.0585,,,
강남구,37.5032,127.0349,,,
강남구,37.4921,127.042,,,
강남구,37.5032,127.0349,,,
강남구,37.4955,127.0317,,,
강남구,37.513,127.0345,,,
강남구,37.4921,127.042,,,
강남구,37.4955,127.0317,,,
강남구,37.4955,127.0317,,,
강남구,37.4921,127.042,,,
강남구,37.4955,127.0317,,,
강남구,37.4955,127.0317,,,
강남구,37.513,127.0345,,,
강남구,37.4906,127.0371,,,
강남구,37.5019,127.0337,,,
강남구,37.4796,127.0465,,,
강남구,37.4745,127.07,,,
강남구,37.5019,127.0337,,,
강남구,37.4906,127.0371,,,
강남구,37.5019,127.0337,,,
강남구,37.5019,127.0337,,,
강남구,37.513,127.0345,,,
강남구,37.4906,127.0371,,,
강남구,37.5059,127.0336,,,
강남구,37.5059,127.0336,,,
강남구,37.4906,127.0371,,,
강남구,37.5059,127.0336,,,
강남구,37.5059,127.0336,,,
강남구,37.513,127.0345,,,
강남구,37.4906,127.0371,,,
강남구,37.4967,127.0307,,,
강남구,37.4817,127.07,,,
강남구,37.4967,127.0307,,,
강남구,37.4893,127.0405,,,
강남구,37.4967,127.0307,,,
강남구,37.496,127.0356,,,
강남구,37.513,127.0345,,,
강남구,37.4893,127.0405,,,
강남구,37.496,127.0356,,,
강남구,37.496,127.0356,,,
강남구,37.4893,127.0405,,,
강남구,37.5078,127.0431,,,
강남구,37.5078,127.0431,,,
강남구,37.4889,127.0646,,,
강남구,37.5108,127.0346,,,
강남구,37.4879,127.0517,,,
강남구,37.5078,127.0431,,,
강남구,37.4796,127.0465,,,
강남구,37.4822,127.071,,,
강남구,37.5078,127.0431,,,
강남구,37.4851,127.058,,,
강남구,37.4885,127.0537,,,
강남구,37.5027,127.0331,,,
강남구,37.5027,127.0331,,,
강남구,37.5108,127.0346,,,
강남구,37.4863,127.0507,,,
강남구,37.5027,127.0331,,,
강남구,37.5027,127.0331,,,
강남구,37.4863,127.0507,,,
강남구,37.5027,127.0331,,,
강남구,37.5022,127.0326,,,
강남구,37.5108,127.0346,,,
강남구,37.4863,127.0507,,,
강남구,37.5022,127.0326,,,
강남구,37.4837,127.073,,,
강남구,37.5022,127.0326,,,
강남구,37.4877,127.0532,,,
강남구,37.5012,127.0324,,,
강남구,37.5012,127.0324,,,
강남구,37.5108,127.0346,,,
강남구,37.495,127.0534,,,
강남구,37.5012,127.0324,,,
강남구,37.4948,127.0322,,,
강남구,37.495,127.0534,,,
강남구,37.4948,127.0322,,,
강남구,37.4948,127.0322,,,
강남구,37.516,127.0401,,,
강남구,37.495,127.0534,,,
강남구,37.5047,127.0366,,,
강남구,37.4796,127.0465,,,
강남구,37.4852,127.0754,,,
강남구,37.5047,127.0366,,,
강남구,37.4893,127.055,,,
강남구,37.5047,127.0366,,,
강남구,37.5047,127.0366,,,
강남구,37.516,127.0401,,,
강남구,37.4856,127.046,,,
강남구,37.4993,127.0279,,,
강남구,37.4993,127.0279,,,
강남구,37.4872,127.0523,,,
강남구,37.4993,127.0279,,,
강남구,37.4993,127.0279,,,
강남구,37.516,127.0401,,,
강남구,37.4872,127.0523,,,
강남구,37.5076,127.0453,,,
강남구,37.4799,127.0811,,,
강남구,37.5076,127.0453,,,
강남구,37.4905,127.0541,,,
강남구,37.5076,127.0453,,,
강남구,37.5076,127.0453,,,
강남구,37.516,127.0401,,,
강남구,37.4891,127.0558,,,
강남구,37.5053,127.0438,,,
강남구,37.5053,127.0438,,,
강남구,37.4849,127.0424,,,
강남구,37.5053,127.0438,,,
강남구,37.5053,127.0438,,,
강남구,37.4897,127.0671,,,
강남구,37.516,127.0401,,,
강남구,37.4849,127.0424,,,
강남구,37.5038,127.0326,,,
강남구,37.4796,127.0465,,,
강남구,37.4835,127.0945,,,
강남구,37.5038,127.0326,,,
강남구,37.4849,127.0424,,,
강남구,37.5038,127.0326,,,
강남구,37.5038,127.0326,,,
강남구,37.5112,127.0418,,,
강남구,37.4849,127.0424,,,
강남구,37.5038,127.0326,,,
강남구,37.5054,127.0371,,,
강남구,37.4923,127.0545,,,
강남구,37.5054,127.0371,,,
강남구,37.5054,127.0371,,,
강남구,37.5112,127.0418,,,
강남구,37.4923,127.0545,,,
강남구,37.5054,127.0371,,,
강남구,37.4835,127.0945,,,
강남구,37.5025,127.0428,,,
강남구,37.4923,127.0545,,,
강남구,37.5025,127.0428,,,
강남구,37.5025,127.0428,,,
강남구,37.5112,127.0418,,,
강남구,37.4849,127.0446,,,
강남구,37.5025,127.0428,,,
강남구,37.5025,127.0428,,,
강남구,37.4849,127.0446,,,
강남구,37.5025,127.0428,,,
강남구,37.5025,127.0428,,,
강남구,37.5112,127.0418,,,
강남구,37.4832,127.0449,,,
강남구,37.4941,127.0372,,,
강남구,37.4796,127.0465,,,
강남구,37.5128,127.0311,,,
강남구,37.4941,127.0372,,,
강남구,37.4832,127.0449,,,
강남구,37.4941,127.0372,,,
강남구,37.4924,127.0386,,,
강남구,37.5116,127.04,,,
강남구,37.4832,127.0449,,,
강남구,37.4924,127.0386,,,
강남구,37.4924,127.0386,,,
강남구,37.4832,127.0449,,,
강남구,37.4924,127.0386,,,
강남구,37.4924,127.0386,,,
강남구,37.5116,127.04,,,
강남구,37.4832,127.0467,,,
강남구,37.5017,127.0273,,,
강남구,37.5128,127.0311,,,
강남구,37.5017,127.0273,,,
강남구,37.4832,127.0467,,,
강남구,37.5017,127.0273,,,
강남구,37.5017,127.0273,,,
강남구,37.5116,127.04,,,
강남구,37.4832,127.0467,,,
강남구,37.5017,127.0273,,,
강남구,37.5063,127.0382,,,
강남구,37.4832,127.0467,,,
강남구,37.5063,127.0382,,,
강남구,37.5063,127.0382,,,
강남구,37.4897,127.0671,,,
강남구,37.5116,127.04,,,
강남구,37.4851,127.0465,,,
강남구,37.5063,127.0382,,,
강남구,37.4804,127.0473,,,
강남구,37.5128,127.0311,,,
강남구,37.5063,127.0382,,,
강남구,37.4851,127.058,,,
강남구,37.4851,127.0465,,,
강남구,37.5083,127.0443,,,
강남구,37.4858,127.0546,,,
강남구,37.5083,127.0443,,,
강남구,37.5116,127.04,,,
강남구,37.4851,127.0465,,,
강남구,37.5083,127.0443,,,
강남구,37.5083,127.0443,,,
강남구,37.4851,127.0465,,,
강남구,37.5028,127.0261,,,
강남구,37.5028,127.0261,,,
강남구,37.5106,127.042,,,
강남구,37.4826,127.0428,,,
강남구,37.5028,127.0261,,,
강남구,37.5136,127.0299,,,
강남구,37.5028,127.0261,,,
강남구,37.4826,127.0428,,,
강남구,37.5009,127.0345,,,
강남구,37.5009,127.0345,,,
강남구,37.5106,127.042,,,
강남구,37.4826,127.0428,,,
강남구,37.5009,127.0345,,,
강남구,37.5009,127.0345,,,
강남구,37.4825,127.0448,,,
강남구,37.5001,127.0305,,,
강남구,37.5001,127.0305,,,
강남구,37.5106,127.042,,,
강남구,37.4832,127.0459,,,
강남구,37.5001,127.0305,,,
강남구,37.4804,127.0473,,,
강남구,37.5193,127.028,,,
강남구,37.5001,127.0305,,,
강남구,37.4833,127.0475,,,
강남구,37.5001,127.0305,,,
강남구,37.5001,127.0305,,,
강남구,37.5106,127.042,,,
강남구,37.4846,127.0445,,,
강남구,37.5006,127.0323,,,
강남구,37.5006,127.0323,,,
강남구,37.4943,127.0537,,,
강남구,37.5006,127.0323,,,
강남구,37.5006,127.0323,,,
강남구,37.5106,127.042,,,
강남구,37.4943,127.0537,,,
강남구,37.5006,127.0323,,,
강남구,37.5193,127.028,,,
강남구,37.5054,127.0307,,,
강남구,37.4943,127.0537,,,
강남구,37.5054,127.0307,,,
강남구,37.5054,127.0307,,,
강남구,37.5122,127.0422,,,
강남구,37.4843,127.0439,,,
강남구,37.5054,127.0307,,,
강남구,37.5054,127.0307,,,
강남구,37.4843,127.0439,,,
강남구,37.5014,127.0296,,,
강남구,37.5014,127.0296,,,
강남구,37.4897,127.0671,,,
강남구,37.5122,127.0422,,,
강남구,37.4843,127.0439,,,
강남구,37.5014,127.0296,,,
강남구,37.4804,127.0473,,,
강남구,37.5193,127.028,,,
강남구,37.5014,127.0296,,,
강남구,37.4829,127.0453,,,
강남구,37.4941,127.039,,,
강남구,37.4941,127.039,,,
강남구,37.5122,127.0422,,,
강남구,37.4829,127.0453,,,
강남구,37.4941,127.039,,,
강남구,37.501,127.034,,,
강남구,37.4829,127.0453,,,
강남구,37.501,127.034,,,
강남구,37.501,127.034,,,
강남구,37.5122,127.0422,,,
강남구,37.484,127.0428,,,
강남구,37.5058,127.0462,,,
강남구,37.5105,127.0247,,,
강남구,37.5058,127.0462,,,
강남구,37.484,127.0428,,,
강남구,37.5058,127.0462,,,
강남구,37.5058,127.0462,,,
강남구,37.5122,127.0422,,,
강남구,37.484,127.0428,,,
강남구,37.505,127.0425,,,
강남구,37.505,127.0425,,,
강남구,37.484,127.0428,,,
강남구,37.505,127.0425,,,
강남구,37.505,127.0425,,,
강남구,37.5184,127.033,,,
강남구,37.484,127.0428,,,
강남구,37.5081,127.0372,,,
강남구,37.4791,127.0482,,,
강남구,37.517,127.022,,,
강남구,37.5081,127.0372,,,
강남구,37.4822,127.0439,,,
강남구,37.5081,127.0372,,,
강남구,37.5081,127.0372,,,
강남구,37.5184,127.033,,,
강남구,37.4822,127.0439,,,
강남구,37.503,127.0387,,,
강남구,37.503,127.0387,,,
강남구,37.4822,127.0439,,,
강남구,37.503,127.0387,,,
강남구,37.503,127.0387,,,
강남구,37.5184,127.033,,,
강남구,37.4822,127.0439,,,
강남구,37.5058,127.0404,,,
강남구,37.517,127.022,,,
강남구,37.5058,127.0404,,,
강남구,37.4822,127.0439,,,
강남구,37.5058,127.0404,,,
강남구,37.5058,127.0404,,,
강남구,37.5184,127.033,,,
강남구,37.4849,127.0467,,,
강남구,37.5058,127.0404,,,
강남구,37.506,127.0454,,,
강남구,37.4849,127.0467,,,
강남구,37.506,127.0454,,,
강남구,37.506,127.0454,,,
강남구,37.4883,127.0595,,,
강남구,37.5184,127.033,,,
강남구,37.4849,127.0467,,,
강남구,37.506,127.0454,,,
강남구,37.4791,127.0482,,,
강남구,37.517,127.022,,,
강남구,37.506,127.0454,,,
강남구,37.4903,127.0687,,,
강남구,37.4849,127.0467,,,
강남구,37.5037,127.0365,,,
강남구,37.5037,127.0365,,,
강남구,37.5146,127.0375,,,
강남구,37.4845,127.0425,,,
강남구,37.5037,127.0365,,,
강남구,37.5037,127.0365,,,
강남구,37.4845,127.0425,,,
강남구,37.5037,127.0365,,,
강남구,37.5063,127.0469,,,
강남구,37.5146,127.0375,,,
강남구,37.4845,127.0425,,,
강남구,37.5063,127.0469,,,
강남구,37.5074,127.027,,,
강남구,37.5063,127.0469,,,
강남구,37.4845,127.0425,,,
강남구,37.5063,127.0469,,,
강남구,37.5006,127.0272,,,
강남구,37.5146,127.0375,,,
강남구,37.4838,127.0461,,,
강남구,37.5006,127.0272,,,
강남구,37.5006,127.0272,,,
강남구,37.4838,127.0461,,,
강남구,37.5006,127.0272,,,
강남구,37.5006,127.0272,,,
강남구,37.5146,127.0375,,,
강남구,37.4838,127.0461,,,
강남구,37.5014,127.0329,,,
강남구,37.4791,127.0482,,,
강남구,37.5056,127.0279,,,
강남구,37.5014,127.0329,,,
강남구,37.4838,127.0461,,,
강남구,37.5014,127.0329,,,
강남구,37.5014,127.0329,,,
강남구,37.5173,127.0321,,,
강남구,37.4816,127.0443,,,
강남구,37.4956,127.0349,,,
강남구,37.4956,127.0349,,,
강남구,37.4816,127.0443,,,
강남구,37.4956,127.0349,,,
강남구,37.4956,127.0349,,,
강남구,37.5173,127.0321,,,
강남구,37.4816,127.0443,,,
강남구,37.4973,127.0344,,,
강남구,37.5056,127.0279,,,
강남구,37.4973,127.0344,,,
강남구,37.4816,127.0443,,,
강남구,37.4973,127.0344,,,
강남구,37.4973,127.0344,,,
강남구,37.5173,127.0321,,,
강남구,37.4816,127.0443,,,
강남구,37.5088,127.042,,,
강남구,37.5088,127.042,,,
강남구,37.4824,127.0455,,,
강남구,37.5088,127.042,,,
강남구,37.5015,127.034,,,
강남구,37.4883,127.0595,,,
강남구,37.5173,127.0321,,,
강남구,37.4824,127.0455,,,
강남구,37.5015,127.034,,,
강남구,37.4791,127.0482,,,
강남구,37.5056,127.0279,,,
강남구,37.5015,127.034,,,
강남구,37.4824,127.0455,,,
강남구,37.5015,127.034,,,
강남구,37.4916,127.0327,,,
강남구,37.5121,127.0376,,,
강남구,37.4824,127.0455,,,
강남구,37.4916,127.0327,,,
강남구,37.4916,127.0327,,,
강남구,37.4824,127.0455,,,
강남구,37.5053,127.0384,,,
강남구,37.509,127.0427,,,
강남구,37.5121,127.0376,,,
강남구,37.485,127.0456,,,
강남구,37.509,127.0427,,,
강남구,37.5165,127.0208,,,
강남구,37.509,127.0427,,,
강남구,37.485,127.0456,,,
강남구,37.509,127.0427,,,
강남구,37.5059,127.039,,,
강남구,37.5121,127.0376,,,
강남구,37.485,127.0456,,,
강남구,37.5059,127.039,,,
강남구,37.5059,127.039,,,
강남구,37.485,127.0456,,,
강남구,37.5059,127.039,,,
강남구,37.5059,127.0374,,,
강남구,37.5121,127.0376,,,
강남구,37.4909,127.0488,,,
강남구,37.5059,127.0374,,,
강남구,37.4791,127.0482,,,
강남구,37.5165,127.0208,,,
강남구,37.5059,127.0374,,,
강남구,37.4909,127.0488,,,
강남구,37.5042,127.0411,,,
강남구,37.5042,127.0411,,,
강남구,37.5107,127.0398,,,
강남구,37.4909,127.0488,,,
강남구,37.5042,127.0411,,,
강남구,37.5042,127.0411,,,
강남구,37.4909,127.0488,,,
강남구,37.5021,127.0345,,,
강남구,37.5021,127.0345,,,
강남구,37.5107,127.0398,,,
강남구,37.4836,127.0436,,,
강남구,37.5021,127.0345,,,
강남구,37.5165,127.0208,,,
강남구,37.5021,127.0345,,,
강남구,37.4836,127.0436,,,
강남구,37.504,127.0328,,,
강남구,37.504,127.0328,,,
강남구,37.5107,127.0398,,,
강남구,37.4836,127.0436,,,
강남구,37.504,127.0328,,,
강남구,37.5061,127.0327,,,
강남구,37.4836,127.0436,,,
강남구,37.5061,127.0327,,,
강남구,37.4986,127.0372,,,
강남구,37.4883,127.0595,,,
강남구,37.5128,127.0402,,,
강남구,37.4885,127.0537,,,
강남구,37.4986,127.0372,,,
강남구,37.4804,127.049,,,
강남구,37.4804,127.0949,,,
강남구,37.5152,127.0226,,,
강남구,37.4957,127.0361,,,
강남구,37.4854,127.0561,,,
강남구,37.4903,127.0687,,,
강남구,37.4885,127.0537,,,
강남구,37.4957,127.0361,,,
강남구,37.4767,127.0584,,,
강남구,37.484,127.0573,,,
강남구,37.4957,127.0361,,,
강남구,37.5128,127.0402,,,
강남구,37.4885,127.0537,,,
강남구,37.4984,127.0354,,,
강남구,37.4984,127.0354,,,
강남구,37.4872,127.0523,,,
강남구,37.4984,127.0354,,,
강남구,37.4984,127.0354,,,
강남구,37.5128,127.0402,,,
강남구,37.4872,127.0523,,,
강남구,37.5033,127.0298,,,
강남구,37.513,127.0279,,,
강남구,37.5033,127.0298,,,
강남구,37.4872,127.0523,,,
강남구,37.5033,127.0298,,,
강남구,37.5033,127.0298,,,
강남구,37.5128,127.0402,,,
강남구,37.4858,127.0454,,,
강남구,37.5023,127.0333,,,
강남구,37.5077,127.0446,,,
강남구,37.4858,127.0454,,,
강남구,37.5077,127.0446,,,
강남구,37.5077,127.0446,,,
강남구,37.5141,127.0408,,,
강남구,37.4858,127.0454,,,
강남구,37.5004,127.0284,,,
강남구,37.4804,127.049,,,
강남구,37.513,127.0279,,,
강남구,37.5004,127.0284,,,
강남구,37.4852,127.0476,,,
강남구,37.5004,127.0284,,,
강남구,37.5002,127.0295,,,
강남구,37.5141,127.0408,,,
강남구,37.4852,127.0476,,,
강남구,37.5002,127.0295,,,
강남구,37.5002,127.0295,,,
강남구,37.4852,127.0476,,,
강남구,37.5025,127.0395,,,
강남구,37.5025,127.0395,,,
강남구,37.5141,127.0408,,,
강남구,37.4852,127.0476,,,
강남구,37.5025,127.0395,,,
강남구,37.513,127.0279,,,
강남구,37.5025,127.0395,,,
강남구,37.4852,127.0476,,,
강남구,37.4937,127.0326,,,
강남구,37.4937,127.0326,,,
강남구,37.5141,127.0408,,,
강남구,37.4891,127.0535,,,
강남구,37.4937,127.0326,,,
강남구,37.5072,127.0342,,,
강남구,37.4891,127.0535,,,
강남구,37.5072,127.0342,,,
강남구,37.5072,127.0342,,,
강남구,37.4883,127.0595,,,
강남구,37.513,127.0394,,,
강남구,37.4891,127.0535,,,
강남구,37.5072,127.0342,,,
강남구,37.4804,127.049,,,
강남구,37.5088,127.027,,,
강남구,37.5072,127.0342,,,
강남구,37.4851,127.0417,,,
강남구,37.5071,127.0409,,,
강남구,37.5071,127.0409,,,
강남구,37.513,127.0394,,,
강남구,37.4851,127.0417,,,
강남구,37.5071,127.0409,,,
강남구,37.5071,127.0409,,,
강남구,37.4851,127.0417,,,
강남구,37.5071,127.0409,,,
강남구,37.5002,127.0389,,,
강남구,37.513,127.0394,,,
강남구,37.4851,127.0417,,,
강남구,37.5037,127.0473,,,
강남구,37.5147,127.0209,,,
강남구,37.5037,127.0473,,,
강남구,37.4884,127.0529,,,
강남구,37.5037,127.0473,,,
강남구,37.5003,127.0508,,,
강남구,37.513,127.0394,,,
강남구,37.4884,127.0529,,,
강남구,37.4967,127.0453,,,
강남구,37.4967,127.0453,,,
강남구,37.4884,127.0529,,,
강남구,37.4967,127.0453,,,
강남구,37.4934,127.0406,,,
강남구,37.5214,127.0387,,,
강남구,37.4884,127.0529,,,
강남구,37.4934,127.0406,,,
강남구,37.4804,127.049,,,
강남구,37.5114,127.0318,,,
강남구,37.4934,127.0406,,,
강남구,37.4884,127.0529,,,
강남구,37.5016,127.0444,,,
강남구,37.501,127.0418,,,
강남구,37.5214,127.0387,,,
강남구,37.4959,127.0522,,,
강남구,37.5028,127.0496,,,
강남구,37.5028,127.0496,,,
강남구,37.4959,127.0522,,,
강남구,37.5028,127.0496,,,
강남구,37.4986,127.0508,,,
강남구,37.5214,127.0387,,,
강남구,37.4959,127.0522,,,
강남구,37.4959,127.0471,,,
강남구,37.5137,127.0206,,,
강남구,37.4944,127.0447,,,
강남구,37.4959,127.0522,,,
강남구,37.5022,127.0448,,,
강남구,37.503,127.0475,,,
강남구,37.5214,127.0387,,,
강남구,37.4874,127.0501,,,
강남구,37.4994,127.0478,,,
강남구,37.501,127.0403,,,
강남구,37.4874,127.0501,,,
강남구,37.5023,127.0476,,,
강남구,37.4953,127.045,,,
강남구,37.4836,127.0636,,,
강남구,37.5214,127.0387,,,
강남구,37.4874,127.0501,,,
강남구,37.5,127.0493,,,
강남구,37.4804,127.049,,,
강남구,37.5137,127.0206,,,
강남구,37.5,127.0493,,,
강남구,37.4903,127.0687,,,
강남구,37.4895,127.0557,,,
강남구,37.5,127.0493,,,
강남구,37.5,127.0493,,,
강남구,37.519,127.0327,,,
강남구,37.4895,127.0557,,,
강남구,37.5,127.0493,,,
강남구,37.4999,127.0418,,,
강남구,37.4895,127.0557,,,
강남구,37.4999,127.0418,,,
강남구,37.4999,127.0418,,,
강남구,37.519,127.0327,,,
강남구,37.4895,127.0557,,,
강남구,37.4999,127.0418,,,
강남구,37.5137,127.0206,,,
강남구,37.4999,127.0418,,,
강남구,37.4895,127.0557,,,
강남구,37.4993,127.0398,,,
강남구,37.4993,127.0398,,,
강남구,37.519,127.0327,,,
강남구,37.4831,127.0481,,,
강남구,37.4993,127.0398,,,
강남구,37.4993,127.0398,,,
강남구,37.4831,127.0481,,,
강남구,37.4993,127.0398,,,
강남구,37.4983,127.0398,,,
강남구,37.519,127.0327,,,
강남구,37.4831,127.0481,,,
강남구,37.4983,127.0398,,,
강남구,37.4808,127.048,,,
강남구,37.5093,127.0264,,,
강남구,37.4983,127.0398,,,
강남구,37.4831,127.0481,,,
강남구,37.4983,127.0398,,,
강남구,37.4983,127.0398,,,
강남구,37.519,127.0327,,,
강남구,37.4853,127.0515,,,
강남구,37.4975,127.0408,,,
강남구,37.4996,127.0422,,,
강남구,37.4853,127.0515,,,
강남구,37.4985,127.042,,,
강남구,37.4985,127.042,,,
강남구,37.5113,127.0392,,,
강남구,37.4853,127.0515,,,
강남구,37.4985,127.042,,,
강남구,37.5098,127.028,,,
강남구,37.4985,127.042,,,
강남구,37.4853,127.0515,,,
강남구,37.4972,127.0464,,,
강남구,37.4972,127.0464,,,
강남구,37.5201,127.0322,,,
강남구,37.4851,127.0441,,,
강남구,37.4972,127.0464,,,
강남구,37.4972,127.0464,,,
강남구,37.4851,127.0441,,,
강남구,37.4984,127.0513,,,
강남구,37.4984,127.0513,,,
강남구,37.4836,127.0636,,,
강남구,37.5201,127.0322,,,
강남구,37.4851,127.0441,,,
강남구,37.4984,127.0513,,,
강남구,37.4808,127.048,,,
강남구,37.5174,127.0247,,,
강남구,37.4973,127.0513,,,
강남구,37.4851,127.0441,,,
강남구,37.4973,127.0513,,,
강남구,37.4973,127.0513,,,
강남구,37.5201,127.0322,,,
강남구,37.4941,127.0471,,,
강남구,37.4973,127.0513,,,
강남구,37.496,127.0494,,,
강남구,37.4941,127.0471,,,
강남구,37.496,127.0494,,,
강남구,37.496,127.0494,,,
강남구,37.5201,127.0322,,,
강남구,37.4941,127.0471,,,
강남구,37.496,127.0494,,,
강남구,37.514,127.0217,,,
강남구,37.4978,127.0434,,,
강남구,37.4941,127.0471,,,
강남구,37.4965,127.0424,,,
강남구,37.4962,127.0436,,,
강남구,37.5116,127.0391,,,
강남구,37.4941,127.0471,,,
강남구,37.4952,127.0405,,,
강남구,37.4938,127.0412,,,
강남구,37.489,127.0517,,,
강남구,37.4938,127.0412,,,
강남구,37.4938,127.0412,,,
강남구,37.5116,127.0391,,,
강남구,37.489,127.0517,,,
강남구,37.4938,127.0412,,,
강남구,37.4808,127.048,,,
강남구,37.514,127.0217,,,
강남구,37.4938,127.0412,,,
강남구,37.489,127.0517,,,
강남구,37.4952,127.0425,,,
강남구,37.4952,127.0425,,,
강남구,37.5116,127.0391,,,
강남구,37.4935,127.0473,,,
강남구,37.4952,127.0425,,,
강남구,37.4952,127.0425,,,
강남구,37.4935,127.0473,,,
강남구,37.4958,127.0449,,,
강남구,37.4958,127.0449,,,
강남구,37.5116,127.0391,,,
강남구,37.4935,127.0473,,,
강남구,37.4958,127.0449,,,
강남구,37.514,127.0217,,,
강남구,37.4958,127.0449,,,
강남구,37.4841,127.0458,,,
강남구,37.4953,127.0451,,,
강남구,37.4953,127.0451,,,
강남구,37.5122,127.0404,,,
강남구,37.4841,127.0458,,,
강남구,37.4953,127.0451,,,
강남구,37.4953,127.0451,,,
강남구,37.4841,127.0458,,,
강남구,37.4945,127.0428,,,
강남구,37.4937,127.0424,,,
강남구,37.4836,127.0636,,,
강남구,37.5122,127.0404,,,
강남구,37.4841,127.0458,,,
강남구,37.4946,127.0454,,,
강남구,37.4808,127.048,,,
강남구,37.514,127.0217,,,
강남구,37.4946,127.0454,,,
강남구,37.4903,127.0687,,,
강남구,37.4841,127.0458,,,
강남구,37.4946,127.0454,,,
강남구,37.484,127.0573,,,
강남구,37.4946,127.0454,,,
강남구,37.5122,127.0404,,,
강남구,37.4906,127.0506,,,
강남구,37.501,127.0424,,,
강남구,37.501,127.0424,,,
강남구,37.4906,127.0506,,,
강남구,37.501,127.0424,,,
강남구,37.501,127.0424,,,
강남구,37.5122,127.0404,,,
강남구,37.4906,127.0506,,,
강남구,37.4958,127.0407,,,
강남구,37.514,127.0217,,,
강남구,37.4981,127.0392,,,
강남구,37.4884,127.0517,,,
강남구,37.4977,127.0487,,,
강남구,37.4977,127.0487,,,
강남구,37.5186,127.0395,,,
강남구,37.4884,127.0517,,,
강남구,37.4977,127.0487,,,
강남구,37.4977,127.0487,,,
강남구,37.4884,127.0517,,,
강남구,37.4977,127.0487,,,
강남구,37.498,127.0417,,,
강남구,37.5186,127.0395,,,
강남구,37.4957,127.053,,,
강남구,37.498,127.0417,,,
강남구,37.4808,127.048,,,
강남구,37.5158,127.0267,,,
강남구,37.498,127.0417,,,
강남구,37.4957,127.053,,,
강남구,37.498,127.0417,,,
강남구,37.498,127.0417,,,
강남구,37.5186,127.0395,,,
강남구,37.4957,127.053,,,
강남구,37.4975,127.0445,,,
강남구,37.4975,127.0445,,,
강남구,37.4957,127.053,,,
강남구,37.4975,127.0445,,,
강남구,37.4975,127.0445,,,
강남구,37.5186,127.0395,,,
강남구,37.4901,127.0532,,,
강남구,37.494,127.0434,,,
강남구,37.5158,127.0267,,,
강남구,37.494,127.0434,,,
강남구,37.4901,127.0532,,,
강남구,37.494,127.0434,,,
강남구,37.494,127.0434,,,
강남구,37.5186,127.0395,,,
강남구,37.4901,127.0532,,,
강남구,37.494,127.0434,,,
강남구,37.4947,127.0448,,,
강남구,37.4865,127.0528,,,
강남구,37.4947,127.0448,,,
강남구,37.4947,127.0448,,,
강남구,37.4836,127.0636,,,
강남구,37.5189,127.0287,,,
강남구,37.4865,127.0528,,,
강남구,37.4947,127.0448,,,
강남구,37.4759,127.0537,,,
강남구,37.5158,127.0267,,,
강남구,37.4956,127.0479,,,
강남구,37.4865,127.0528,,,
강남구,37.4956,127.0479,,,
강남구,37.4956,127.0479,,,
강남구,37.5189,127.0287,,,
강남구,37.4865,127.0528,,,
강남구,37.4956,127.0479,,,
강남구,37.502,127.0469,,,
강남구,37.4841,127.0471,,,
강남구,37.4956,127.0438,,,
강남구,37.4956,127.0438,,,
강남구,37.5189,127.0287,,,
강남구,37.4841,127.0471,,,
강남구,37.4956,127.0438,,,
강남구,37.5158,127.0267,,,
강남구,37.4956,127.0438,,,
강남구,37.4841,127.0471,,,
강남구,37.4956,127.0438,,,
강남구,37.4958,127.0427,,,
강남구,37.5189,127.0287,,,
강남구,37.4848,127.0443,,,
강남구,37.4958,127.0427,,,
강남구,37.4958,127.0427,,,
강남구,37.4848,127.0443,,,
강남구,37.4958,127.0427,,,
강남구,37.4958,127.0427,,,
강남구,37.5188,127.0321,,,
강남구,37.4848,127.0443,,,
강남구,37.4962,127.0512,,,
강남구,37.4759,127.0537,,,
강남구,37.5176,127.0277,,,
강남구,37.4962,127.0512,,,
강남구,37.4658,127.1086,,,
강남구,37.4962,127.0512,,,
강남구,37.4962,127.0512,,,
강남구,37.5188,127.0321,,,
강남구,37.4903,127.0634,,,
강남구,37.5006,127.0506,,,
강남구,37.5006,127.0506,,,
강남구,37.4903,127.0634,,,
강남구,37.5006,127.0506,,,
강남구,37.4987,127.0412,,,
강남구,37.5188,127.0321,,,
강남구,37.5183,127.0471,,,
강남구,37.4987,127.0412,,,
강남구,37.5176,127.0277,,,
강남구,37.4987,127.0412,,,
강남구,37.5282,127.0398,,,
강남구,37.4987,127.0412,,,
강남구,37.4987,127.0412,,,
강남구,37.5188,127.0321,,,
강남구,37.4996,127.0338,,,
강남구,37.4965,127.0476,,,
강남구,37.4965,127.0476,,,
강남구,37.5014,127.0384,,,
강남구,37.4965,127.0476,,,
강남구,37.4941,127.0443,,,
강남구,37.4867,127.0596,,,
강남구,37.5188,127.0321,,,
강남구,37.5032,127.0441,,,
강남구,37.4941,127.0443,,,
